"No.","Time","Source","Destination","Protocol","Length","Info"
"4618","42.999719905","192.168.100.9","192.168.100.5","UDP","60","6266  >  80 Len=0"
"4619","43.000456214","192.168.100.9","192.168.100.5","UDP","60","6267  >  80 Len=0"
"4620","43.001323128","192.168.100.9","192.168.100.5","UDP","60","6268  >  80 Len=0"
"4621","43.003869097","192.168.100.9","192.168.100.5","UDP","60","6269  >  80 Len=0"
"4622","43.005182535","192.168.100.9","192.168.100.5","UDP","60","6270  >  80 Len=0"
"4623","43.006150542","192.168.100.9","192.168.100.5","UDP","60","6271  >  80 Len=0"
"4624","43.006831930","192.168.100.9","192.168.100.5","UDP","60","6272  >  80 Len=0"
"4625","43.007900475","192.168.100.9","192.168.100.5","UDP","60","6273  >  80 Len=0"
"4626","43.008691650","192.168.100.9","192.168.100.5","UDP","60","6274  >  80 Len=0"
"4627","43.009591236","192.168.100.9","192.168.100.5","UDP","60","6275  >  80 Len=0"
"4628","43.010370886","192.168.100.9","192.168.100.5","UDP","60","6276  >  80 Len=0"
"4629","43.011399204","192.168.100.9","192.168.100.5","UDP","60","6277  >  80 Len=0"
"4630","43.012119774","192.168.100.9","192.168.100.5","UDP","60","6278  >  80 Len=0"
"4631","43.012833271","192.168.100.9","192.168.100.5","UDP","60","6279  >  80 Len=0"
"4632","43.013750376","192.168.100.9","192.168.100.5","UDP","60","6280  >  80 Len=0"
"4633","43.014523269","192.168.100.9","192.168.100.5","UDP","60","6281  >  80 Len=0"
"4634","43.015297501","192.168.100.9","192.168.100.5","UDP","60","6282  >  80 Len=0"
"4635","43.016230124","192.168.100.9","192.168.100.5","UDP","60","6283  >  80 Len=0"
"4636","43.017456900","192.168.100.9","192.168.100.5","UDP","60","6284  >  80 Len=0"
"4637","43.019633815","192.168.100.9","192.168.100.5","UDP","60","6285  >  80 Len=0"
"4638","43.020432505","192.168.100.9","192.168.100.5","UDP","60","6286  >  80 Len=0"
"4639","43.023082945","192.168.100.9","192.168.100.5","UDP","60","6287  >  80 Len=0"
"4640","43.024108440","192.168.100.9","192.168.100.5","UDP","60","6288  >  80 Len=0"
"4641","43.024813922","192.168.100.9","192.168.100.5","UDP","60","6289  >  80 Len=0"
"4642","43.025473954","192.168.100.9","192.168.100.5","UDP","60","6290  >  80 Len=0"
"4643","43.026321146","192.168.100.9","192.168.100.5","UDP","60","6291  >  80 Len=0"
"4644","43.026981400","192.168.100.9","192.168.100.5","UDP","60","6292  >  80 Len=0"
"4645","43.027862226","192.168.100.9","192.168.100.5","UDP","60","6293  >  80 Len=0"
"4646","43.029020047","192.168.100.9","192.168.100.5","UDP","60","6294  >  80 Len=0"
"4647","43.029505372","192.168.100.9","192.168.100.5","UDP","60","6295  >  80 Len=0"
"4648","43.030694658","192.168.100.9","192.168.100.5","UDP","60","6296  >  80 Len=0"
"4649","43.031877084","192.168.100.9","192.168.100.5","UDP","60","6297  >  80 Len=0"
"4650","43.032632535","192.168.100.9","192.168.100.5","UDP","60","6298  >  80 Len=0"
"4651","43.033879662","192.168.100.9","192.168.100.5","UDP","60","6299  >  80 Len=0"
"4652","43.034393327","192.168.100.9","192.168.100.5","UDP","60","6300  >  80 Len=0"
"4653","43.035696828","192.168.100.9","192.168.100.5","UDP","60","6301  >  80 Len=0"
"4654","43.036392080","192.168.100.9","192.168.100.5","UDP","60","6302  >  80 Len=0"
"4655","43.037210322","192.168.100.9","192.168.100.5","UDP","60","6303  >  80 Len=0"
"4656","43.038221407","192.168.100.9","192.168.100.5","UDP","60","6304  >  80 Len=0"
"4657","43.039250833","192.168.100.9","192.168.100.5","UDP","60","6305  >  80 Len=0"
"4658","43.040222709","192.168.100.9","192.168.100.5","UDP","60","6306  >  80 Len=0"
"4659","43.041099042","192.168.100.9","192.168.100.5","UDP","60","6307  >  80 Len=0"
"4660","43.042375503","192.168.100.9","192.168.100.5","UDP","60","6308  >  80 Len=0"
"4661","43.043191914","192.168.100.9","192.168.100.5","UDP","60","6309  >  80 Len=0"
"4662","43.044384281","192.168.100.9","192.168.100.5","UDP","60","6310  >  80 Len=0"
"4663","43.045161337","192.168.100.9","192.168.100.5","UDP","60","6311  >  80 Len=0"
"4664","43.046236936","192.168.100.9","192.168.100.5","UDP","60","6312  >  80 Len=0"
"4665","43.047175821","192.168.100.9","192.168.100.5","UDP","60","6313  >  80 Len=0"
"4666","43.048150280","192.168.100.9","192.168.100.5","UDP","60","6314  >  80 Len=0"
"4667","43.049149428","192.168.100.9","192.168.100.5","UDP","60","6315  >  80 Len=0"
"4668","43.050172703","192.168.100.9","192.168.100.5","UDP","60","6316  >  80 Len=0"
"4669","43.051119874","192.168.100.9","192.168.100.5","UDP","60","6317  >  80 Len=0"
"4670","43.051120050","192.168.100.9","192.168.100.5","UDP","60","6318  >  80 Len=0"
"4671","43.052394831","192.168.100.9","192.168.100.5","UDP","60","6319  >  80 Len=0"
"4672","43.053609099","192.168.100.9","192.168.100.5","UDP","60","6320  >  80 Len=0"
"4673","43.053609220","192.168.100.9","192.168.100.5","UDP","60","6321  >  80 Len=0"
"4674","43.054995446","192.168.100.9","192.168.100.5","UDP","60","6322  >  80 Len=0"
"4675","43.055880619","192.168.100.9","192.168.100.5","UDP","60","6323  >  80 Len=0"
"4676","43.056659852","192.168.100.9","192.168.100.5","UDP","60","6324  >  80 Len=0"
"4677","43.057407346","192.168.100.9","192.168.100.5","UDP","60","6325  >  80 Len=0"
"4678","43.058302778","192.168.100.9","192.168.100.5","UDP","60","6326  >  80 Len=0"
"4679","43.058761819","192.168.100.9","192.168.100.5","UDP","60","6327  >  80 Len=0"
"4680","43.060176813","192.168.100.9","192.168.100.5","UDP","60","6328  >  80 Len=0"
"4681","43.061203974","192.168.100.9","192.168.100.5","UDP","60","6329  >  80 Len=0"
"4682","43.062175682","192.168.100.9","192.168.100.5","UDP","60","6330  >  80 Len=0"
"4683","43.063805431","192.168.100.9","192.168.100.5","UDP","60","6331  >  80 Len=0"
"4684","43.065600693","192.168.100.9","192.168.100.5","UDP","60","6332  >  80 Len=0"
"4685","43.066185205","192.168.100.9","192.168.100.5","UDP","60","6333  >  80 Len=0"
"4686","43.067848300","192.168.100.9","192.168.100.5","UDP","60","6334  >  80 Len=0"
"4687","43.067848497","192.168.100.9","192.168.100.5","UDP","60","6335  >  80 Len=0"
"4688","43.070280351","192.168.100.9","192.168.100.5","UDP","60","6336  >  80 Len=0"
"4689","43.070280474","192.168.100.9","192.168.100.5","UDP","60","6337  >  80 Len=0"
"4690","43.070280527","192.168.100.9","192.168.100.5","UDP","60","6338  >  80 Len=0"
"4691","43.071698233","192.168.100.9","192.168.100.5","UDP","60","6339  >  80 Len=0"
"4692","43.072542372","192.168.100.9","192.168.100.5","UDP","60","6340  >  80 Len=0"
"4693","43.073640109","192.168.100.9","192.168.100.5","UDP","60","6341  >  80 Len=0"
"4694","43.074492377","192.168.100.9","192.168.100.5","UDP","60","6342  >  80 Len=0"
"4695","43.075893528","192.168.100.9","192.168.100.5","UDP","60","6343  >  80 Len=0"
"4696","43.077450861","192.168.100.9","192.168.100.5","UDP","60","6344  >  80 Len=0"
"4697","43.078144547","192.168.100.9","192.168.100.5","UDP","60","6345  >  80 Len=0"
"4698","43.079090823","192.168.100.9","192.168.100.5","UDP","60","6346  >  80 Len=0"
"4699","43.080228702","192.168.100.9","192.168.100.5","UDP","60","6347  >  80 Len=0"
"4700","43.081336472","192.168.100.9","192.168.100.5","UDP","60","6348  >  80 Len=0"
"4701","43.083744492","192.168.100.9","192.168.100.5","UDP","60","6349  >  80 Len=0"
"4702","43.084782068","192.168.100.9","192.168.100.5","UDP","60","6350  >  80 Len=0"
"4703","43.085560264","192.168.100.9","192.168.100.5","UDP","60","6351  >  80 Len=0"
"4704","43.087117772","192.168.100.9","192.168.100.5","UDP","60","6352  >  80 Len=0"
"4705","43.088162741","192.168.100.9","192.168.100.5","UDP","60","6353  >  80 Len=0"
"4706","43.088667529","192.168.100.9","192.168.100.5","UDP","60","6354  >  80 Len=0"
"4707","43.092120665","192.168.100.9","192.168.100.5","UDP","60","6355  >  80 Len=0"
"4708","43.093758481","192.168.100.9","192.168.100.5","UDP","60","6356  >  80 Len=0"
"4709","43.093758831","192.168.100.9","192.168.100.5","UDP","60","6357  >  80 Len=0"
"4710","43.101863575","192.168.100.9","192.168.100.5","UDP","60","6358  >  80 Len=0"
"4711","43.102601991","192.168.100.9","192.168.100.5","UDP","60","6359  >  80 Len=0"
"4712","43.103266093","192.168.100.9","192.168.100.5","UDP","60","6360  >  80 Len=0"
"4713","43.104243781","192.168.100.9","192.168.100.5","UDP","60","6361  >  80 Len=0"
"4714","43.104968561","192.168.100.9","192.168.100.5","UDP","60","6362  >  80 Len=0"
"4715","43.105685109","192.168.100.9","192.168.100.5","UDP","60","6363  >  80 Len=0"
"4716","43.106399382","192.168.100.9","192.168.100.5","UDP","60","6364  >  80 Len=0"
"4717","43.107187367","192.168.100.9","192.168.100.5","UDP","60","6365  >  80 Len=0"
"4718","43.108074876","192.168.100.9","192.168.100.5","UDP","60","6366  >  80 Len=0"
"4719","43.108938422","192.168.100.9","192.168.100.5","UDP","60","6367  >  80 Len=0"
"4720","43.109735780","192.168.100.9","192.168.100.5","UDP","60","6368  >  80 Len=0"
"4721","43.110777302","192.168.100.9","192.168.100.5","UDP","60","6369  >  80 Len=0"
"4722","43.138417337","192.168.100.9","192.168.100.5","UDP","60","6370  >  80 Len=0"
"4723","43.139535472","192.168.100.9","192.168.100.5","UDP","60","6371  >  80 Len=0"
"4724","43.140884871","192.168.100.9","192.168.100.5","UDP","60","6372  >  80 Len=0"
"4725","43.141478851","192.168.100.9","192.168.100.5","UDP","60","6373  >  80 Len=0"
"4726","43.143935546","192.168.100.9","192.168.100.5","UDP","60","6374  >  80 Len=0"
"4727","43.144430822","192.168.100.9","192.168.100.5","UDP","60","6375  >  80 Len=0"
"4728","43.145497836","192.168.100.9","192.168.100.5","UDP","60","6376  >  80 Len=0"
"4729","43.146147850","192.168.100.9","192.168.100.5","UDP","60","6377  >  80 Len=0"
"4730","43.147701536","192.168.100.9","192.168.100.5","UDP","60","6378  >  80 Len=0"
"4731","43.148236471","192.168.100.9","192.168.100.5","UDP","60","6379  >  80 Len=0"
"4732","43.148945276","192.168.100.9","192.168.100.5","UDP","60","6380  >  80 Len=0"
"4733","43.151720384","192.168.100.9","192.168.100.5","UDP","60","6381  >  80 Len=0"
"4734","43.152432556","192.168.100.9","192.168.100.5","UDP","60","6382  >  80 Len=0"
"4735","43.153621418","192.168.100.9","192.168.100.5","UDP","60","6383  >  80 Len=0"
"4736","43.154530404","192.168.100.9","192.168.100.5","UDP","60","6384  >  80 Len=0"
"4737","43.155766986","192.168.100.9","192.168.100.5","UDP","60","6385  >  80 Len=0"
"4738","43.156463151","192.168.100.9","192.168.100.5","UDP","60","6386  >  80 Len=0"
"4739","43.157700742","192.168.100.9","192.168.100.5","UDP","60","6387  >  80 Len=0"
"4740","43.158427831","192.168.100.9","192.168.100.5","UDP","60","6388  >  80 Len=0"
"4741","43.159304223","192.168.100.9","192.168.100.5","UDP","60","6389  >  80 Len=0"
"4742","43.160248063","192.168.100.9","192.168.100.5","UDP","60","6390  >  80 Len=0"
"4743","43.161231670","192.168.100.9","192.168.100.5","UDP","60","6391  >  80 Len=0"
"4744","43.161953841","192.168.100.9","192.168.100.5","UDP","60","6392  >  80 Len=0"
"4745","43.162739111","192.168.100.9","192.168.100.5","UDP","60","6393  >  80 Len=0"
"4746","43.163741899","192.168.100.9","192.168.100.5","UDP","60","6394  >  80 Len=0"
"4747","43.164462741","192.168.100.9","192.168.100.5","UDP","60","6395  >  80 Len=0"
"4748","43.165218155","192.168.100.9","192.168.100.5","UDP","60","6396  >  80 Len=0"
"4749","43.165977361","192.168.100.9","192.168.100.5","UDP","60","6397  >  80 Len=0"
"4750","43.166883624","192.168.100.9","192.168.100.5","UDP","60","6398  >  80 Len=0"
"4751","43.168058508","192.168.100.9","192.168.100.5","UDP","60","6399  >  80 Len=0"
"4752","43.168962658","192.168.100.9","192.168.100.5","UDP","60","6400  >  80 Len=0"
"4753","43.169800852","192.168.100.9","192.168.100.5","UDP","60","6401  >  80 Len=0"
"4754","43.170869992","192.168.100.9","192.168.100.5","UDP","60","6402  >  80 Len=0"
"4755","43.174766657","192.168.100.9","192.168.100.5","UDP","60","6403  >  80 Len=0"
"4756","43.174766851","192.168.100.9","192.168.100.5","UDP","60","6404  >  80 Len=0"
"4757","43.177138278","192.168.100.9","192.168.100.5","UDP","60","6405  >  80 Len=0"
"4758","43.177138401","192.168.100.9","192.168.100.5","UDP","60","6406  >  80 Len=0"
"4759","43.177138446","192.168.100.9","192.168.100.5","UDP","60","6407  >  80 Len=0"
"4760","43.178194418","192.168.100.9","192.168.100.5","UDP","60","6408  >  80 Len=0"
"4761","43.181930049","192.168.100.9","192.168.100.5","UDP","60","6409  >  80 Len=0"
"4762","43.181930200","192.168.100.9","192.168.100.5","UDP","60","6410  >  80 Len=0"
"4763","43.183129173","192.168.100.9","192.168.100.5","UDP","60","6411  >  80 Len=0"
"4764","43.184875741","192.168.100.9","192.168.100.5","UDP","60","6412  >  80 Len=0"
"4765","43.184875881","192.168.100.9","192.168.100.5","UDP","60","6413  >  80 Len=0"
"4766","43.186561943","192.168.100.9","192.168.100.5","UDP","60","6414  >  80 Len=0"
"4767","43.187286188","192.168.100.9","192.168.100.5","UDP","60","6415  >  80 Len=0"
"4768","43.188571243","192.168.100.9","192.168.100.5","UDP","60","6416  >  80 Len=0"
"4769","43.188991347","192.168.100.9","192.168.100.5","UDP","60","6417  >  80 Len=0"
"4770","43.189973980","192.168.100.9","192.168.100.5","UDP","60","6418  >  80 Len=0"
"4771","43.190666505","192.168.100.9","192.168.100.5","UDP","60","6419  >  80 Len=0"
"4772","43.191340458","192.168.100.9","192.168.100.5","UDP","60","6420  >  80 Len=0"
"4773","43.192067086","192.168.100.9","192.168.100.5","UDP","60","6421  >  80 Len=0"
"4774","43.192964544","192.168.100.9","192.168.100.5","UDP","60","6422  >  80 Len=0"
"4775","43.194011787","192.168.100.9","192.168.100.5","UDP","60","6423  >  80 Len=0"
"4776","43.194785159","192.168.100.9","192.168.100.5","UDP","60","6424  >  80 Len=0"
"4777","43.195519825","192.168.100.9","192.168.100.5","UDP","60","6425  >  80 Len=0"
"4778","43.196280573","192.168.100.9","192.168.100.5","UDP","60","6426  >  80 Len=0"
"4779","43.197334563","192.168.100.9","192.168.100.5","UDP","60","6427  >  80 Len=0"
"4780","43.198233415","192.168.100.9","192.168.100.5","UDP","60","6428  >  80 Len=0"
"4781","43.199203515","192.168.100.9","192.168.100.5","UDP","60","6429  >  80 Len=0"
"4782","43.200190045","192.168.100.9","192.168.100.5","UDP","60","6430  >  80 Len=0"
"4783","43.201077876","192.168.100.9","192.168.100.5","UDP","60","6431  >  80 Len=0"
"4784","43.202164271","192.168.100.9","192.168.100.5","UDP","60","6432  >  80 Len=0"
"4785","43.202942380","192.168.100.9","192.168.100.5","UDP","60","6433  >  80 Len=0"
"4786","43.204733936","192.168.100.9","192.168.100.5","UDP","60","6434  >  80 Len=0"
"4787","43.205742339","192.168.100.9","192.168.100.5","UDP","60","6435  >  80 Len=0"
"4788","43.206620215","192.168.100.9","192.168.100.5","UDP","60","6436  >  80 Len=0"
"4789","43.207659483","192.168.100.9","192.168.100.5","UDP","60","6437  >  80 Len=0"
"4790","43.208473031","192.168.100.9","192.168.100.5","UDP","60","6438  >  80 Len=0"
"4791","43.209273339","192.168.100.9","192.168.100.5","UDP","60","6439  >  80 Len=0"
"4792","43.210188720","192.168.100.9","192.168.100.5","UDP","60","6440  >  80 Len=0"
"4793","43.211299891","192.168.100.9","192.168.100.5","UDP","60","6441  >  80 Len=0"
"4794","43.212411346","192.168.100.9","192.168.100.5","UDP","60","6442  >  80 Len=0"
"4795","43.213428634","192.168.100.9","192.168.100.5","UDP","60","6443  >  80 Len=0"
"4796","43.214607984","192.168.100.9","192.168.100.5","UDP","60","6444  >  80 Len=0"
"4797","43.215372870","192.168.100.9","192.168.100.5","UDP","60","6445  >  80 Len=0"
"4798","43.216447815","192.168.100.9","192.168.100.5","UDP","60","6446  >  80 Len=0"
"4799","43.220077522","192.168.100.9","192.168.100.5","UDP","60","6447  >  80 Len=0"
"4800","43.220789212","192.168.100.9","192.168.100.5","UDP","60","6448  >  80 Len=0"
"4801","43.221724486","192.168.100.9","192.168.100.5","UDP","60","6449  >  80 Len=0"
"4802","43.222655832","192.168.100.9","192.168.100.5","UDP","60","6450  >  80 Len=0"
"4803","43.224232052","192.168.100.9","192.168.100.5","UDP","60","6451  >  80 Len=0"
"4804","43.224692114","192.168.100.9","192.168.100.5","UDP","60","6452  >  80 Len=0"
"4805","43.225758570","192.168.100.9","192.168.100.5","UDP","60","6453  >  80 Len=0"
"4806","43.226731411","192.168.100.9","192.168.100.5","UDP","60","6454  >  80 Len=0"
"4807","43.227675065","192.168.100.9","192.168.100.5","UDP","60","6455  >  80 Len=0"
"4808","43.228793538","192.168.100.9","192.168.100.5","UDP","60","6456  >  80 Len=0"
"4809","43.230279293","192.168.100.9","192.168.100.5","UDP","60","6457  >  80 Len=0"
"4810","43.231843105","192.168.100.9","192.168.100.5","UDP","60","6458  >  80 Len=0"
"4811","43.232889303","192.168.100.9","192.168.100.5","UDP","60","6459  >  80 Len=0"
"4812","43.233913519","192.168.100.9","192.168.100.5","UDP","60","6460  >  80 Len=0"
"4813","43.235139195","192.168.100.9","192.168.100.5","UDP","60","6461  >  80 Len=0"
"4814","43.236667004","192.168.100.9","192.168.100.5","UDP","60","6462  >  80 Len=0"
"4815","43.237071707","192.168.100.9","192.168.100.5","UDP","60","6463  >  80 Len=0"
"4816","43.238986654","192.168.100.9","192.168.100.5","UDP","60","6464  >  80 Len=0"
"4817","43.239396526","192.168.100.9","192.168.100.5","UDP","60","6465  >  80 Len=0"
"4818","43.240273874","192.168.100.9","192.168.100.5","UDP","60","6466  >  80 Len=0"
"4819","43.241015781","192.168.100.9","192.168.100.5","UDP","60","6467  >  80 Len=0"
"4820","43.242058089","192.168.100.9","192.168.100.5","UDP","60","6468  >  80 Len=0"
"4821","43.244346966","192.168.100.9","192.168.100.5","UDP","60","6469  >  80 Len=0"
"4822","43.245249688","192.168.100.9","192.168.100.5","UDP","60","6470  >  80 Len=0"
"4823","43.245988400","192.168.100.9","192.168.100.5","UDP","60","6471  >  80 Len=0"
"4824","43.246765782","192.168.100.9","192.168.100.5","UDP","60","6472  >  80 Len=0"
"4825","43.247705972","192.168.100.9","192.168.100.5","UDP","60","6473  >  80 Len=0"
"4826","43.248836334","192.168.100.9","192.168.100.5","UDP","60","6474  >  80 Len=0"
"4827","43.249609208","192.168.100.9","192.168.100.5","UDP","60","6475  >  80 Len=0"
"4828","43.250713985","192.168.100.9","192.168.100.5","UDP","60","6476  >  80 Len=0"
"4829","43.251863174","192.168.100.9","192.168.100.5","UDP","60","6477  >  80 Len=0"
"4830","43.253196461","192.168.100.9","192.168.100.5","UDP","60","6478  >  80 Len=0"
"4831","43.254125612","192.168.100.9","192.168.100.5","UDP","60","6479  >  80 Len=0"
"4832","43.255361208","192.168.100.9","192.168.100.5","UDP","60","6480  >  80 Len=0"
"4833","43.256237997","192.168.100.9","192.168.100.5","UDP","60","6481  >  80 Len=0"
"4834","43.257066595","192.168.100.9","192.168.100.5","UDP","60","6482  >  80 Len=0"
"4835","43.257782086","192.168.100.9","192.168.100.5","UDP","60","6483  >  80 Len=0"
"4836","43.258976860","192.168.100.9","192.168.100.5","UDP","60","6484  >  80 Len=0"
"4837","43.260038470","192.168.100.9","192.168.100.5","UDP","60","6485  >  80 Len=0"
